SeriesID,RegionCode,2019,State,Region
MHICILBWV54049A052NCEN,54049,47595,WV,Marion County
MHICILBSC45067A052NCEN,45067,31089,SC,Marion County
MHICILBMS28091A052NCEN,28091,33810,MS,Marion County
MHICILBFL12083A052NCEN,12083,46194,FL,Marion County
MHICILBAR05089A052NCEN,5089,34455,AR,Marion County
MHICILBOR41047A052NCEN,41047,62234,OR,Marion County
MHICILBKY21155A052NCEN,21155,42451,KY,Marion County
MHICILBTN47115A052NCEN,47115,42380,TN,Marion County
MHICILBIA19125A052NCEN,19125,60867,IA,Marion County
MHICILBCA06043A052NCEN,6043,46592,CA,Mariposa County
MHICILBSC45069A052NCEN,45069,30917,SC,Marlboro County
MHICILBWI55077A052NCEN,55077,52431,WI,Marquette County
MHICILBMI26103A052NCEN,26103,50608,MI,Marquette County
MHICILBKS20117A052NCEN,20117,50509,KS,Marshall County
MHICILBKY21157A052NCEN,21157,52798,KY,Marshall County
MHICILBAL01095A052NCEN,1095,45068,AL,Marshall County
MHICILBMN27089A052NCEN,27089,54879,MN,Marshall County
MHICILBIA19127A052NCEN,19127,50186,IA,Marshall County
MHICILBIN18099A052NCEN,18099,49335,IN,Marshall County
MHICILBOK40095A052NCEN,40095,40478,OK,Marshall County
MHICILBMS28093A052NCEN,28093,38337,MS,Marshall County
MHICILBTN47117A052NCEN,47117,53001,TN,Marshall County
MHICILBSD46091A052NCEN,46091,52660,SD,Marshall County
MHICILBIL17123A052NCEN,17123,58185,IL,Marshall County
MHICILBWV54051A052NCEN,54051,47657,WV,Marshall County
MHICILBNC37117A052NCEN,37117,36659,NC,Martin County
MHICILBMN27091A052NCEN,27091,50031,MN,Martin County
MHICILBTX48317A052NCEN,48317,60358,TX,Martin County
MHICILBFL12085A052NCEN,12085,65021,FL,Martin County
MHICILBIN18101A052NCEN,18101,50818,IN,Martin County
MHICILBKY21159A052NCEN,21159,30743,KY,Martin County
MHICILBVA51690A052NCEN,51690,33467,VA,Martinsville City
MHICILBMI26105A052NCEN,26105,46107,MI,Mason County
MHICILBKY21161A052NCEN,21161,42559,KY,Mason County
MHICILBTX48319A052NCEN,48319,48324,TX,Mason County
MHICILBWV54053A052NCEN,54053,43384,WV,Mason County
MHICILBWA53045A052NCEN,53045,58465,WA,Mason County
MHICILBIL17125A052NCEN,17125,48135,IL,Mason County
MHICILBIL17127A052NCEN,17127,49958,IL,Massac County
MHICILBTX48321A052NCEN,48321,43852,TX,Matagorda County
MHICILBAK02170A052NCEN,2170,72204,AK,Matanuska-Susitna Borough
MHICILBVA51115A052NCEN,51115,62391,VA,Mathews County
MHICILBHI15009A052NCEN,15009,72192,HI,Maui County
MHICILBTN47119A052NCEN,47119,64100,TN,Maury County
MHICILBTX48323A052NCEN,48323,35970,TX,Maverick County
MHICILBOK40097A052NCEN,40097,45071,OK,Mayes County
MHICILBOK40087A052NCEN,40087,70713,OK,McClain County
MHICILBMT30055A052NCEN,30055,43057,MT,McCone County
MHICILBSD46087A052NCEN,46087,57627,SD,McCook County
MHICILBSC45065A052NCEN,45065,42824,SC,McCormick County
MHICILBKY21145A052NCEN,21145,43767,KY,McCracken County
MHICILBKY21147A052NCEN,21147,28877,KY,McCreary County
MHICILBTX48307A052NCEN,48307,38080,TX,McCulloch County
MHICILBOK40089A052NCEN,40089,38703,OK,McCurtain County
MHICILBMO29119A052NCEN,29119,35786,MO,McDonald County
MHICILBIL17109A052NCEN,17109,43512,IL,McDonough County
MHICILBWV54047A052NCEN,54047,27195,WV,McDowell County
MHICILBNC37111A052NCEN,37111,41690,NC,McDowell County
MHICILBGA13189A052NCEN,13189,40286,GA,McDuffie County
MHICILBND38049A052NCEN,38049,53593,ND,McHenry County
MHICILBIL17111A052NCEN,17111,85193,IL,McHenry County
MHICILBND38051A052NCEN,38051,41691,ND,McIntosh County
MHICILBGA13191A052NCEN,13191,41642,GA,McIntosh County
MHICILBOK40091A052NCEN,40091,36693,OK,McIntosh County
MHICILBPA42083A052NCEN,42083,48852,PA,McKean County
MHICILBND38053A052NCEN,38053,76709,ND,McKenzie County
MHICILBNM35031A052NCEN,35031,33236,NM,McKinley County
MHICILBIL17113A052NCEN,17113,66625,IL,McLean County
MHICILBND38055A052NCEN,38055,60526,ND,McLean County
MHICILBKY21149A052NCEN,21149,45950,KY,McLean County
MHICILBTX48309A052NCEN,48309,48264,TX,McLennan County
MHICILBMN27085A052NCEN,27085,58802,MN,McLeod County
MHICILBTN47107A052NCEN,47107,46099,TN,McMinn County
MHICILBTX48311A052NCEN,48311,60171,TX,McMullen County
MHICILBTN47109A052NCEN,47109,40866,TN,McNairy County
MHICILBKS20113A052NCEN,20113,60494,KS,McPherson County
MHICILBNE31117A052NCEN,31117,45624,NE,McPherson County
MHICILBSD46089A052NCEN,46089,38183,SD,McPherson County
MHICILBSD46093A052NCEN,46093,53700,SD,Meade County
MHICILBKY21163A052NCEN,21163,50380,KY,Meade County
MHICILBKS20119A052NCEN,20119,57017,KS,Meade County
MHICILBMT30059A052NCEN,30059,38948,MT,Meagher County
MHICILBVA51117A052NCEN,51117,38544,VA,Mecklenburg County
MHICILBNC37119A052NCEN,37119,67103,NC,Mecklenburg County
MHICILBMI26107A052NCEN,26107,43181,MI,Mecosta County
MHICILBOH39103A052NCEN,39103,73220,OH,Medina County
MHICILBTX48325A052NCEN,48325,54314,TX,Medina County
MHICILBMN27093A052NCEN,27093,60147,MN,Meeker County
MHICILBOH39105A052NCEN,39105,39560,OH,Meigs County
MHICILBTN47121A052NCEN,47121,43131,TN,Meigs County
MHICILBSD46095A052NCEN,46095,32090,SD,Mellette County
MHICILBTX48327A052NCEN,48327,33754,TX,Menard County
MHICILBIL17129A052NCEN,17129,71021,IL,Menard County
MHICILBCA06045A052NCEN,6045,48788,CA,Mendocino County
MHICILBKY21165A052NCEN,21165,33062,KY,Menifee County
MHICILBWI55078A052NCEN,55078,35726,WI,Menominee County
MHICILBMI26109A052NCEN,26109,44887,MI,Menominee County
MHICILBCA06047A052NCEN,6047,56813,CA,Merced County
MHICILBKY21167A052NCEN,21167,50677,KY,Mercer County
MHICILBMO29129A052NCEN,29129,38957,MO,Mercer County
MHICILBPA42085A052NCEN,42085,51701,PA,Mercer County
MHICILBND38057A052NCEN,38057,74356,ND,Mercer County
MHICILBNJ34021A052NCEN,34021,74603,NJ,Mercer County
MHICILBIL17131A052NCEN,17131,58184,IL,Mercer County
MHICILBWV54055A052NCEN,54055,38987,WV,Mercer County
MHICILBOH39107A052NCEN,39107,62975,OH,Mercer County
MHICILBGA13199A052NCEN,13199,38673,GA,Meriwether County
MHICILBNE31121A052NCEN,31121,48872,NE,Merrick County
MHICILBNH33013A052NCEN,33013,71413,NH,Merrimack County
MHICILBCO08077A052NCEN,8077,57417,CO,Mesa County
MHICILBKY21169A052NCEN,21169,34710,KY,Metcalfe County
MHICILBKS20121A052NCEN,20121,68278,KS,Miami County
MHICILBOH39109A052NCEN,39109,58975,OH,Miami County
MHICILBIN18103A052NCEN,18103,50751,IN,Miami County
MHICILBFL12086A052NCEN,12086,53878,FL,Miami-Dade County
MHICILBNJ34023A052NCEN,34023,89480,NJ,Middlesex County
MHICILBCT09007A052NCEN,9007,74613,CT,Middlesex County
MHICILBMA25017A052NCEN,25017,104098,MA,Middlesex County
MHICILBVA51119A052NCEN,51119,52440,VA,Middlesex County
MHICILBMI26111A052NCEN,26111,65257,MI,Midland County
MHICILBTX48329A052NCEN,48329,78970,TX,Midland County
MHICILBPA42087A052NCEN,42087,48329,PA,Mifflin County
MHICILBTX48331A052NCEN,48331,43396,TX,Milam County
MHICILBUT49027A052NCEN,49027,53109,UT,Millard County
MHICILBMN27095A052NCEN,27095,54486,MN,Mille Lacs County
MHICILBMO29131A052NCEN,29131,44363,MO,Miller County
MHICILBGA13201A052NCEN,13201,36873,GA,Miller County
MHICILBAR05091A052NCEN,5091,47664,AR,Miller County
MHICILBIA19129A052NCEN,19129,67045,IA,Mills County
MHICILBTX48333A052NCEN,48333,41372,TX,Mills County
MHICILBWI55079A052NCEN,55079,51714,WI,Milwaukee County
MHICILBSD46097A052NCEN,46097,45932,SD,Miner County
MHICILBWV54057A052NCEN,54057,44285,WV,Mineral County
MHICILBMT30061A052NCEN,30061,39035,MT,Mineral County
MHICILBNV32021A052NCEN,32021,38496,NV,Mineral County
MHICILBCO08079A052NCEN,8079,55528,CO,Mineral County
MHICILBWV54059A052NCEN,54059,30845,WV,Mingo County
MHICILBID16067A052NCEN,16067,52432,ID,Minidoka County
MHICILBSD46099A052NCEN,46099,59678,SD,Minnehaha County
MHICILBMI26113A052NCEN,26113,46719,MI,Missaukee County
MHICILBAR05093A052NCEN,5093,36180,AR,Mississippi County
MHICILBMO29133A052NCEN,29133,32525,MO,Mississippi County
MHICILBMT30063A052NCEN,30063,54555,MT,Missoula County
MHICILBKS20123A052NCEN,20123,46308,KS,Mitchell County
MHICILBNC37121A052NCEN,37121,43621,NC,Mitchell County
MHICILBGA13205A052NCEN,13205,32790,GA,Mitchell County
MHICILBIA19131A052NCEN,19131,55554,IA,Mitchell County
MHICILBTX48335A052NCEN,48335,39016,TX,Mitchell County
MHICILBAL01097A052NCEN,1097,47745,AL,Mobile County
MHICILBCA06049A052NCEN,6049,40289,CA,Modoc County
MHICILBCO08081A052NCEN,8081,56007,CO,Moffat County
MHICILBAZ04015A052NCEN,4015,47622,AZ,Mohave County
MHICILBMO29135A052NCEN,29135,51231,MO,Moniteau County
MHICILBNJ34025A052NCEN,34025,99864,NJ,Monmouth County
MHICILBCA06051A052NCEN,6051,58152,CA,Mono County
MHICILBIA19133A052NCEN,19133,47603,IA,Monona County
MHICILBWV54061A052NCEN,54061,51980,WV,Monongalia County
MHICILBMO29137A052NCEN,29137,43000,MO,Monroe County
MHICILBGA13207A052NCEN,13207,65458,GA,Monroe County
MHICILBPA42089A052NCEN,42089,58970,PA,Monroe County
MHICILBMI26115A052NCEN,26115,60514,MI,Monroe County
MHICILBIA19135A052NCEN,19135,49695,IA,Monroe County
MHICILBKY21171A052NCEN,21171,32157,KY,Monroe County
MHICILBIN18105A052NCEN,18105,49057,IN,Monroe County
MHICILBIL17133A052NCEN,17133,83743,IL,Monroe County
MHICILBFL12087A052NCEN,12087,62132,FL,Monroe County
MHICILBAR05095A052NCEN,5095,30210,AR,Monroe County
MHICILBOH39111A052NCEN,39111,42892,OH,Monroe County
MHICILBMS28095A052NCEN,28095,38295,MS,Monroe County
MHICILBWV54063A052NCEN,54063,39558,WV,Monroe County
MHICILBAL01099A052NCEN,1099,35297,AL,Monroe County
MHICILBTN47123A052NCEN,47123,46305,TN,Monroe County
MHICILBNY36055A052NCEN,36055,60568,NY,Monroe County
MHICILBWI55081A052NCEN,55081,56999,WI,Monroe County
MHICILBTX48337A052NCEN,48337,48305,TX,Montague County
MHICILBMI26117A052NCEN,26117,48664,MI,Montcalm County
MHICILBCA06053A052NCEN,6053,73761,CA,Monterey County
MHICILBCO08083A052NCEN,8083,47413,CO,Montezuma County
MHICILBGA13209A052NCEN,13209,38563,GA,Montgomery County
MHICILBOH39113A052NCEN,39113,52426,OH,Montgomery County
MHICILBNY36057A052NCEN,36057,47693,NY,Montgomery County
MHICILBIL17135A052NCEN,17135,46234,IL,Montgomery County
MHICILBMD24031A052NCEN,24031,107249,MD,Montgomery County
MHICILBKS20125A052NCEN,20125,40210,KS,Montgomery County
MHICILBAR05097A052NCEN,5097,35030,AR,Montgomery County
MHICILBVA51121A052NCEN,51121,54454,VA,Montgomery County
MHICILBIA19137A052NCEN,19137,48001,IA,Montgomery County
MHICILBKY21173A052NCEN,21173,48290,KY,Montgomery County
MHICILBTN47125A052NCEN,47125,53674,TN,Montgomery County
MHICILBNC37123A052NCEN,37123,41117,NC,Montgomery County
MHICILBAL01101A052NCEN,1101,50866,AL,Montgomery County
MHICILBMO29139A052NCEN,29139,44899,MO,Montgomery County
MHICILBTX48339A052NCEN,48339,84291,TX,Montgomery County
MHICILBMS28097A052NCEN,28097,34104,MS,Montgomery County
MHICILBIN18107A052NCEN,18107,49857,IN,Montgomery County
MHICILBPA42091A052NCEN,42091,90405,PA,Montgomery County
MHICILBMI26119A052NCEN,26119,36727,MI,Montmorency County
MHICILBPA42093A052NCEN,42093,58361,PA,Montour County
MHICILBCO08085A052NCEN,8085,46600,CO,Montrose County
MHICILBSD46101A052NCEN,46101,53974,SD,Moody County
MHICILBNC37125A052NCEN,37125,58927,NC,Moore County
MHICILBTN47127A052NCEN,47127,55684,TN,Moore County
MHICILBTX48341A052NCEN,48341,51361,TX,Moore County
MHICILBNM35033A052NCEN,35033,32438,NM,Mora County
MHICILBLA22067A052NCEN,22067,30872,LA,Morehouse Parish
MHICILBIL17137A052NCEN,17137,51235,IL,Morgan County
MHICILBOH39115A052NCEN,39115,41933,OH,Morgan County
MHICILBWV54065A052NCEN,54065,45275,WV,Morgan County
MHICILBIN18109A052NCEN,18109,60399,IN,Morgan County
MHICILBTN47129A052NCEN,47129,39333,TN,Morgan County
MHICILBKY21175A052NCEN,21175,33125,KY,Morgan County
MHICILBUT49029A052NCEN,49029,92456,UT,Morgan County
MHICILBAL01103A052NCEN,1103,51441,AL,Morgan County
MHICILBMO29141A052NCEN,29141,40033,MO,Morgan County
MHICILBCO08087A052NCEN,8087,51041,CO,Morgan County
MHICILBGA13211A052NCEN,13211,60793,GA,Morgan County
MHICILBNE31123A052NCEN,31123,45423,NE,Morrill County
MHICILBNJ34027A052NCEN,34027,111687,NJ,Morris County
MHICILBTX48343A052NCEN,48343,38424,TX,Morris County
MHICILBKS20127A052NCEN,20127,48961,KS,Morris County
MHICILBMN27097A052NCEN,27097,57985,MN,Morrison County
MHICILBOR41049A052NCEN,41049,53316,OR,Morrow County
MHICILBOH39117A052NCEN,39117,54200,OH,Morrow County
MHICILBKS20129A052NCEN,20129,49601,KS,Morton County
MHICILBND38059A052NCEN,38059,61190,ND,Morton County
MHICILBTX48345A052NCEN,48345,35371,TX,Motley County
MHICILBIL17139A052NCEN,17139,59075,IL,Moultrie County
MHICILBND38061A052NCEN,38061,61120,ND,Mountrail County
MHICILBMN27099A052NCEN,27099,49968,MN,Mower County
MHICILBKY21177A052NCEN,21177,40309,KY,Muhlenberg County
MHICILBOR41051A052NCEN,41051,70277,OR,Multnomah County
MHICILBMN27101A052NCEN,27101,54570,MN,Murray County
MHICILBGA13213A052NCEN,13213,44613,GA,Murray County
MHICILBOK40099A052NCEN,40099,45477,OK,Murray County
MHICILBIA19139A052NCEN,19139,55920,IA,Muscatine County
MHICILBGA13215A052NCEN,13215,43933,GA,Muscogee County
MHICILBMI26121A052NCEN,26121,48000,MI,Muskegon County
MHICILBOH39119A052NCEN,39119,47319,OH,Muskingum County
MHICILBOK40101A052NCEN,40101,39817,OK,Muskogee County
MHICILBMT30065A052NCEN,30065,44565,MT,Musselshell County
MHICILBTX48347A052NCEN,48347,41908,TX,Nacogdoches County
MHICILBNE31125A052NCEN,31125,50481,NE,Nance County
MHICILBMA25019A052NCEN,25019,84835,MA,Nantucket County
MHICILBCA06055A052NCEN,6055,85254,CA,Napa County
MHICILBNC37127A052NCEN,37127,47924,NC,Nash County
MHICILBNY36059A052NCEN,36059,115342,NY,Nassau County
MHICILBFL12089A052NCEN,12089,67287,FL,Nassau County
MHICILBLA22069A052NCEN,22069,47293,LA,Natchitoches Parish
MHICILBWY56025A052NCEN,56025,61005,WY,Natrona County
MHICILBAZ04017A052NCEN,4017,37422,AZ,Navajo County
MHICILBTX48349A052NCEN,48349,44222,TX,Navarro County
MHICILBKY21179A052NCEN,21179,60891,KY,Nelson County
MHICILBND38063A052NCEN,38063,50009,ND,Nelson County
MHICILBVA51125A052NCEN,51125,49412,VA,Nelson County
MHICILBKS20131A052NCEN,20131,56641,KS,Nemaha County
MHICILBNE31127A052NCEN,31127,48890,NE,Nemaha County
MHICILBKS20133A052NCEN,20133,45455,KS,Neosho County
MHICILBMS28099A052NCEN,28099,37055,MS,Neshoba County
MHICILBKS20135A052NCEN,20135,48208,KS,Ness County
MHICILBCA06057A052NCEN,6057,63962,CA,Nevada County
MHICILBAR05099A052NCEN,5099,32068,AR,Nevada County
MHICILBDE10003A052NCEN,10003,73454,DE,New Castle County
MHICILBNC37129A052NCEN,37129,54074,NC,New Hanover County
MHICILBCT09009A052NCEN,9009,66999,CT,New Haven County
MHICILBVA51127A052NCEN,51127,93445,VA,New Kent County
MHICILBCT09011A052NCEN,9011,71073,CT,New London County
MHICILBMO29143A052NCEN,29143,38743,MO,New Madrid County
MHICILBNY36061A052NCEN,36061,90088,NY,New York County
MHICILBMI26123A052NCEN,26123,49506,MI,Newaygo County
MHICILBSC45071A052NCEN,45071,46606,SC,Newberry County
MHICILBRI44005A052NCEN,44005,76845,RI,Newport County
MHICILBVA51700A052NCEN,51700,49646,VA,Newport News City
MHICILBIN18111A052NCEN,18111,55317,IN,Newton County
MHICILBMS28101A052NCEN,28101,38631,MS,Newton County
MHICILBAR05101A052NCEN,5101,33433,AR,Newton County
MHICILBTX48351A052NCEN,48351,40283,TX,Newton County
MHICILBGA13217A052NCEN,13217,53360,GA,Newton County
MHICILBMO29145A052NCEN,29145,49014,MO,Newton County
MHICILBID16069A052NCEN,16069,63910,ID,Nez Perce County
MHICILBNY36063A052NCEN,36063,53388,NY,Niagara County
MHICILBKY21181A052NCEN,21181,33777,KY,Nicholas County
MHICILBWV54067A052NCEN,54067,37052,WV,Nicholas County
MHICILBMN27103A052NCEN,27103,64526,MN,Nicollet County
MHICILBWY56027A052NCEN,56027,42571,WY,Niobrara County
MHICILBOH39121A052NCEN,39121,45039,OH,Noble County
MHICILBIN18113A052NCEN,18113,56097,IN,Noble County
MHICILBOK40103A052NCEN,40103,51212,OK,Noble County
MHICILBMN27105A052NCEN,27105,51444,MN,Nobles County
MHICILBMO29147A052NCEN,29147,42704,MO,Nodaway County
MHICILBTX48353A052NCEN,48353,42965,TX,Nolan County
MHICILBAK02180A052NCEN,2180,52479,AK,Nome CA
MHICILBMA25021A052NCEN,25021,103213,MA,Norfolk County
MHICILBVA51710A052NCEN,51710,50576,VA,Norfolk City
MHICILBMN27107A052NCEN,27107,51643,MN,Norman County
MHICILBAK02185A052NCEN,2185,75217,AK,North Slope Borough
MHICILBNC37131A052NCEN,37131,35687,NC,Northampton County
MHICILBPA42095A052NCEN,42095,70785,PA,Northampton County
MHICILBVA51131A052NCEN,51131,40844,VA,Northampton County
MHICILBVA51133A052NCEN,51133,53960,VA,Northumberland County
MHICILBPA42097A052NCEN,42097,44649,PA,Northumberland County
MHICILBAK02188A052NCEN,2188,54814,AK,Northwest Arctic Borough
MHICILBVA51720A052NCEN,51720,33769,VA,Norton City
MHICILBKS20137A052NCEN,20137,43797,KS,Norton County
MHICILBVA51135A052NCEN,51135,40926,VA,Nottoway County
MHICILBOK40105A052NCEN,40105,42332,OK,Nowata County
MHICILBMS28103A052NCEN,28103,29043,MS,Noxubee County
MHICILBNE31129A052NCEN,31129,42882,NE,Nuckolls County
MHICILBTX48355A052NCEN,48355,53005,TX,Nueces County
MHICILBNV32023A052NCEN,32023,44230,NV,Nye County
MHICILBIA19141A052NCEN,19141,53523,IA,O'Brien County
MHICILBMI26125A052NCEN,26125,80129,MI,Oakland County
MHICILBTN47131A052NCEN,47131,41654,TN,Obion County
MHICILBNJ34029A052NCEN,34029,72970,NJ,Ocean County
MHICILBMI26127A052NCEN,26127,49324,MI,Oceana County
MHICILBTX48357A052NCEN,48357,55629,TX,Ochiltree County
MHICILBGA13219A052NCEN,13219,89283,GA,Oconee County
MHICILBSC45073A052NCEN,45073,47326,SC,Oconee County
MHICILBWI55083A052NCEN,55083,63877,WI,Oconto County
MHICILBMI26129A052NCEN,26129,38665,MI,Ogemaw County
MHICILBIL17141A052NCEN,17141,57671,IL,Ogle County
MHICILBGA13221A052NCEN,13221,48586,GA,Oglethorpe County
MHICILBIN18115A052NCEN,18115,51868,IN,Ohio County
MHICILBWV54069A052NCEN,54069,46244,WV,Ohio County
MHICILBKY21183A052NCEN,21183,43391,KY,Ohio County
MHICILBFL12091A052NCEN,12091,59467,FL,Okaloosa County
MHICILBWA53047A052NCEN,53047,41743,WA,Okanogan County
MHICILBFL12093A052NCEN,12093,40473,FL,Okeechobee County
MHICILBOK40107A052NCEN,40107,34856,OK,Okfuskee County
MHICILBOK40109A052NCEN,40109,54913,OK,Oklahoma County
MHICILBOK40111A052NCEN,40111,38106,OK,Okmulgee County
MHICILBMS28105A052NCEN,28105,37055,MS,Oktibbeha County
MHICILBKY21185A052NCEN,21185,93213,KY,Oldham County
MHICILBTX48359A052NCEN,48359,52487,TX,Oldham County
MHICILBND38065A052NCEN,38065,64582,ND,Oliver County
MHICILBMN27109A052NCEN,27109,75709,MN,Olmsted County
MHICILBNY36065A052NCEN,36065,53369,NY,Oneida County
MHICILBID16071A052NCEN,16071,49020,ID,Oneida County
MHICILBWI55085A052NCEN,55085,59091,WI,Oneida County
MHICILBNY36067A052NCEN,36067,59916,NY,Onondaga County
MHICILBNC37133A052NCEN,37133,46885,NC,Onslow County
MHICILBNY36069A052NCEN,36069,63525,NY,Ontario County
MHICILBMI26131A052NCEN,26131,42929,MI,Ontonagon County
MHICILBTX48361A052NCEN,48361,57697,TX,Orange County
MHICILBFL12095A052NCEN,12095,61393,FL,Orange County
MHICILBIN18117A052NCEN,18117,43273,IN,Orange County
MHICILBCA06059A052NCEN,6059,94655,CA,Orange County
MHICILBNY36071A052NCEN,36071,79757,NY,Orange County
MHICILBVA51137A052NCEN,51137,64513,VA,Orange County
MHICILBVT50017A052NCEN,50017,55681,VT,Orange County
MHICILBNC37135A052NCEN,37135,69622,NC,Orange County
MHICILBSC45075A052NCEN,45075,35642,SC,Orangeburg County
MHICILBMO29149A052NCEN,29149,31613,MO,Oregon County
MHICILBNY36073A052NCEN,36073,48446,NY,Orleans County
MHICILBVT50019A052NCEN,50019,43855,VT,Orleans County
MHICILBLA22071A052NCEN,22071,42911,LA,Orleans Parish
MHICILBKS20139A052NCEN,20139,49073,KS,Osage County
MHICILBOK40113A052NCEN,40113,46381,OK,Osage County
MHICILBMO29151A052NCEN,29151,55637,MO,Osage County
MHICILBKS20141A052NCEN,20141,41408,KS,Osborne County
MHICILBFL12097A052NCEN,12097,49435,FL,Osceola County
MHICILBIA19143A052NCEN,19143,54120,IA,Osceola County
MHICILBMI26133A052NCEN,26133,43282,MI,Osceola County
MHICILBMI26135A052NCEN,26135,40701,MI,Oscoda County
MHICILBNY36075A052NCEN,36075,54088,NY,Oswego County
MHICILBCO08089A052NCEN,8089,38812,CO,Otero County
MHICILBNM35035A052NCEN,35035,38654,NM,Otero County
MHICILBNE31131A052NCEN,31131,60979,NE,Otoe County
MHICILBNY36077A052NCEN,36077,47432,NY,Otsego County
MHICILBMI26137A052NCEN,26137,48597,MI,Otsego County
MHICILBOK40115A052NCEN,40115,39033,OK,Ottawa County
MHICILBKS20143A052NCEN,20143,52605,KS,Ottawa County
MHICILBMI26139A052NCEN,26139,66547,MI,Ottawa County
MHICILBOH39123A052NCEN,39123,57395,OH,Ottawa County
MHICILBMN27111A052NCEN,27111,56278,MN,Otter Tail County
MHICILBAR05103A052NCEN,5103,41918,AR,Ouachita County
MHICILBLA22073A052NCEN,22073,39705,LA,Ouachita Parish
MHICILBCO08091A052NCEN,8091,64005,CO,Ouray County
MHICILBWI55087A052NCEN,55087,64282,WI,Outagamie County
MHICILBTN47133A052NCEN,47133,38520,TN,Overton County
MHICILBIN18119A052NCEN,18119,47378,IN,Owen County
MHICILBKY21187A052NCEN,21187,45300,KY,Owen County
MHICILBKY21189A052NCEN,21189,25274,KY,Owsley County
MHICILBID16073A052NCEN,16073,43174,ID,Owyhee County
MHICILBME23017A052NCEN,23017,45981,ME,Oxford County
MHICILBMO29153A052NCEN,29153,31752,MO,Ozark County
MHICILBWI55089A052NCEN,55089,84694,WI,Ozaukee County
MHICILBWA53049A052NCEN,53049,46122,WA,Pacific County
MHICILBVA51139A052NCEN,51139,47537,VA,Page County
MHICILBIA19145A052NCEN,19145,47655,IA,Page County
MHICILBFL12099A052NCEN,12099,65344,FL,Palm Beach County
MHICILBIA19147A052NCEN,19147,49517,IA,Palo Alto County
MHICILBTX48363A052NCEN,48363,45165,TX,Palo Pinto County
MHICILBNC37137A052NCEN,37137,46968,NC,Pamlico County
MHICILBMS28107A052NCEN,28107,36288,MS,Panola County
MHICILBTX48365A052NCEN,48365,51663,TX,Panola County
MHICILBWY56029A052NCEN,56029,53938,WY,Park County
MHICILBCO08093A052NCEN,8093,68975,CO,Park County
MHICILBMT30067A052NCEN,30067,46496,MT,Park County
MHICILBIN18121A052NCEN,18121,46411,IN,Parke County
MHICILBTX48367A052NCEN,48367,77518,TX,Parker County
MHICILBTX48369A052NCEN,48369,44551,TX,Parmer County
MHICILBFL12101A052NCEN,12101,53674,FL,Pasco County
MHICILBNC37139A052NCEN,37139,46543,NC,Pasquotank County
MHICILBNJ34031A052NCEN,34031,74000,NJ,Passaic County
MHICILBVA51141A052NCEN,51141,39439,VA,Patrick County
MHICILBOH39125A052NCEN,39125,52423,OH,Paulding County
MHICILBGA13223A052NCEN,13223,71821,GA,Paulding County
MHICILBNE31133A052NCEN,31133,41340,NE,Pawnee County
MHICILBOK40117A052NCEN,40117,43457,OK,Pawnee County
MHICILBKS20145A052NCEN,20145,62251,KS,Pawnee County
MHICILBID16075A052NCEN,16075,48775,ID,Payette County
MHICILBOK40119A052NCEN,40119,40126,OK,Payne County
MHICILBGA13225A052NCEN,13225,43779,GA,Peach County
MHICILBMS28109A052NCEN,28109,41266,MS,Pearl River County
MHICILBTX48371A052NCEN,48371,46880,TX,Pecos County
MHICILBND38067A052NCEN,38067,54055,ND,Pembina County
MHICILBMO29155A052NCEN,29155,30747,MO,Pemiscot County
MHICILBWA53051A052NCEN,53051,46349,WA,Pend Oreille County
MHICILBNC37141A052NCEN,37141,56152,NC,Pender County
MHICILBKY21191A052NCEN,21191,52395,KY,Pendleton County
MHICILBWV54071A052NCEN,54071,38642,WV,Pendleton County
MHICILBSD46103A052NCEN,46103,55084,SD,Pennington County
MHICILBMN27113A052NCEN,27113,51853,MN,Pennington County
MHICILBME23019A052NCEN,23019,47883,ME,Penobscot County
MHICILBIL17143A052NCEN,17143,54531,IL,Peoria County
MHICILBWI55091A052NCEN,55091,56760,WI,Pepin County
MHICILBNE31135A052NCEN,31135,57307,NE,Perkins County
MHICILBSD46105A052NCEN,46105,46651,SD,Perkins County
MHICILBNC37143A052NCEN,37143,44845,NC,Perquimans County
MHICILBPA42099A052NCEN,42099,62428,PA,Perry County
MHICILBOH39127A052NCEN,39127,46938,OH,Perry County
MHICILBAL01105A052NCEN,1105,25995,AL,Perry County
MHICILBAR05105A052NCEN,5105,45133,AR,Perry County
MHICILBTN47135A052NCEN,47135,38655,TN,Perry County
MHICILBKY21193A052NCEN,21193,34424,KY,Perry County
MHICILBIL17145A052NCEN,17145,52674,IL,Perry County
MHICILBMO29157A052NCEN,29157,50923,MO,Perry County
MHICILBIN18123A052NCEN,18123,47947,IN,Perry County
MHICILBMS28111A052NCEN,28111,38272,MS,Perry County
MHICILBNV32027A052NCEN,32027,53020,NV,Pershing County
MHICILBNC37145A052NCEN,37145,49164,NC,Person County
MHICILBAK02195A052NCEN,2195,64237,AK,Petersburg CA
MHICILBVA51730A052NCEN,51730,37061,VA,Petersburg City
MHICILBMT30069A052NCEN,30069,36990,MT,Petroleum County
MHICILBMO29159A052NCEN,29159,44462,MO,Pettis County
MHICILBNE31137A052NCEN,31137,56264,NE,Phelps County
MHICILBMO29161A052NCEN,29161,43548,MO,Phelps County
MHICILBPA42101A052NCEN,42101,45986,PA,Philadelphia County
